shortcode,images,company,post_id,date,post_description,accessibility_caption,count_likes,count_comments,location,comments_disabled,is_ad,is_video
COdDYtyg3n7,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/182807137_835379987322561_3529491775671662304_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=vLV8rMSCfAwAX-cu7Qb&edm=AABBvjUBAAAA&ccb=7-4&oh=44eff295ce9be6140fc3dd115479985a&oe=615017BA&_nc_sid=83d603'}],nestle,2566222255243885051,952,"We're launching delicious plant-based foods that deliver on taste, nutrition and value – through brands like Garden Gourmet in Europe, Sweet Earth in the U.S. and Harvest Gourmet in Asia. 🌱🍔🌭🍛

Visit the link in our bio and discover how we're embracing plant-based ⬆️ 

#PlantBased #Innovation #Nestlé #SweetEarth #GardenGourmet #HarvestGourmet",,952,22,,False,False,False
CMrCCepgybO,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/162547201_1083440102154543_2057751987663019673_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=qNBqWcuzBaAAX_CqD3C&edm=AABBvjUBAAAA&ccb=7-4&oh=2640f47d6da21df60351e44210a2689a&oe=614C05AD&_nc_sid=83d603'}],nestle,2534128181766727374,1015,"We're working to ensure our suppliers of key commodities are completely deforestation-free by 2022 and we're planting 20 million trees every year for the next ten years. 🌳🌲🌴 ⠀
⠀
Visit the link in or bio to discover how we're protecting and restoring forests around the world ⬆️ ⠀
⠀
#IntlForestDay #Forests #Regeneration #Nestlé",,1015,45,,False,False,True
CMj0zyQg8ln,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/161668044_789319372007761_8458138219303604767_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=qpRpAe9ilHcAX-YcV1X&edm=AABBvjUBAAAA&ccb=7-4&oh=dd46c237b755fa8d1554cf612e070c4d&oe=614C24D7&_nc_sid=83d603'}],nestle,2532099672588405095,315,"Today is #GlobalRecyclingDay! ♻️⠀
 ⠀
As part of our plan to move to 100% recyclable or reusable packaging by 2025, we’re investing USD 30 million in the Closed Loop Leadership Fund through our sustainable packaging venture fund. This investment will help upgrade U.S. recycling infrastructure and secure access to food-grade recycled plastics.⠀
 ⠀
Visit the link in our bio to learn more ⬆️⠀
 ⠀
#Nestlé #SustainablePackaging #BeatPlasticPollution #Recycling #Recyclable #ZeroWaste #Sustainability",,315,56,,False,False,True
CMzvKTDA3z1,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/164003834_2558309957796741_2761627287176469302_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=GBzl3hTMw0gAX_3mKzB&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=b3a459ab1823bc96cb8dd92bae51fb5e&oe=614C1A00&_nc_sid=83d603'}],nestle,2536578430972165365,380,"In 2020, we remained focused on our journey towards a waste-free future. ♻️⠀
 ⠀
We expanded our use of recyclable paper packaging and piloted several new refillable and reusable systems.⠀
 ⠀
Visit the link in our bio to learn more and explore our 2020 Annual Report ⬆️⠀
 ⠀
#Nestlé2020 #Innovation  #SustainablePackaging",,380,22,,False,False,True
CM4ywNnALiN,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/164700190_466787084735549_891258040073453601_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Clj4NseypTYAX_NzKgN&edm=AABBvjUBAAAA&ccb=7-4&oh=a3c446c426b945fc5ce975a851dc884e&oe=614BFF78&_nc_sid=83d603'}],nestle,2538001605496715405,450,"Spending more time at home doesn't mean missing out on the signature taste of your favorite coffee house. 💚☕ ⠀
⠀
In the past year, we've brought more @Starbucks favorites to the comfort of your home. ⠀
⠀
Visit the link in our bio to learn more and explore our 2020 Annual Report ⬆️⠀
⠀
#Nestlé2020 #Coffee #Innovation",,450,27,,False,False,True
CTmGSm0jBbd,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/241542205_121881073460542_8565088886453747650_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=KwU0EkGYCjMAX-TGaMK&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=5faeffe92959ea19ed297b5d00e531c0&oe=614FFBF6&_nc_sid=83d603'}],nestle,2658840296922289885,947,"Our @Nescafe R&D teams wanted to take action to make a positive impact. They found their breakthrough with our 3-in-1 coffee mixes, available in paper-based packaging in Hungary. ☕ ♻️ 

Want to know more? Visit the link in our bio ⬆️ 

#SustainablePackaging #Innovation #Nestle #Nescafe",,947,29,,False,False,False
CT166CLtpXQ,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/242132574_401641574694757_2017987809553263679_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=QECIZJYNH9gAX__fhhN&edm=AABBvjUBAAAA&ccb=7-4&oh=4e5c7d82b3f874fe745e2f700cdcb448&oe=615140B3&_nc_sid=83d603'}],nestle,2663293829430810064,518,"We're bringing the next generation of plant-based alternatives to UK supermarkets: the Garden Gourmet Sensational range. 🌱 🍔 🌭

The range will initially include four delicious, vegan options including the juicy burger, mince, Cumberland-style sausages and Mediterranean style filet pieces.

Link in bio ⬆️ 

#GardenGourmet #PlantBased #Nestlé #Innovation",,518,13,,False,False,False
CT_n718svEo,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/242194443_204829824920702_2485924772523494610_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=VqFxo-kWA6gAX8ZWgf8&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=3dc76ed283d0b80a0780a4895d69d145&oe=614FFD96&_nc_sid=83d603'}],nestle,2666025140616360232,428,"Choosing a flexitarian diet shouldn't be a dilemma of options. That's why we're offering more tasty and nutritious plant-based possibilities than ever before. 🌱 

Visit the link in our bio to find out more ⬆️ 

#GenerationRegeneration​​",,428,14,,False,False,False
CSOU9TdNCKx,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/232412017_3911039095692039_4744443121281722395_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=ws6oX_pqMaMAX__aTWH&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=2e0245f7200ff4366bd7b8a6936e47d9&oe=6151AFEE&_nc_sid=83d603'}],nestle,2634135005767672497,1273,"Ever wondered about the origins of the iconic chocolate chip cookie?  Step back in time and discover the recipe that started it all. 🍪 🍪 🍪 

Eighty years on, @NestleTollHouse's Original Chocolate Chip Cookies are still a go-to recipe for all occasions.

Want the recipe? Visit the link in our bio ⬆️ 

#TollHouse #ChocolateChip #Cookies #Nestlé",,1273,110,,False,False,False
CQaqu9lLY4A,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/204024649_123673396553279_3624876531261554078_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=GTIaUNcQeQ0AX-1fbW3&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=25164b8666dac06f6bc09788ee722cdc&oe=614C6C8E&_nc_sid=83d603'}],nestle,2601579679931272704,763,"We're planting millions of trees every year to help combat climate change. More trees mean more shade for crops, more carbon removed from the atmosphere, higher yields and improved biodiversity and soil health. 🌳🌲🌴 

Visit the link in or bio to discover how we're protecting and restoring forests around the world ⬆️ 

#ClimateAction #Nestlé #NetZero #Forests #Regeneration",,763,124,,False,False,True
CSEyT_RnuDH,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/229154341_130781849235120_7206980427121465754_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=1ibdoVUv4bUAX_E1Fcs&edm=AABBvjUBAAAA&ccb=7-4&oh=a8459fea5e3363bb46bd93e02a7cf660&oe=614FE013&_nc_sid=83d603'}],nestle,2631449358228185287,633,"Our expert teams across @Purina take immense pride in finding increasingly sustainable, effective, and personalized ways to care for pets! 🐱 🐶 🐾 

Visit the link in our bio and discover the 5 exciting trends for pet owners to look out for ⬆️ 

#Pets #Sustainability #PetFriendly #Nestlé #Innovation",,633,29,,False,False,False
CQ0zqBNhrk-,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/209256305_4204528836259537_348075928105722032_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=XKVjOsN1WbsAX_tuxM5&edm=AABBvjUBAAAA&ccb=7-4&oh=832f3e4908ab806eb40a7219f1add48e&oe=614C2C74&_nc_sid=83d603'}],nestle,2608937272045123902,543,"We are contributing to a Water Positive 💧 future by supporting and collaborating with our communities to regenerate water cycles 🔁 and helping to improve access to clean water. 

Visit the link in our bio to discover how our water business is leading the regeneration of water ⬆️

#Water #Regeneration #Nestlé",,543,63,,False,False,True
CRjo0x0N7zJ,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/219652560_501762894249681_7869813162911094006_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=-BipynF4WzQAX8HjAJl&edm=AABBvjUBAAAA&ccb=7-4&oh=48aa689f5642b2bd37e8f20b604c5983&oe=614C0957&_nc_sid=83d603'}],nestle,2622118956822412489,515,"Some of your favorite Nestlé products are now wrapped in paper:

✅ Smarties
✅ Maggi organic bouillon cubes
✅ Nesquik All Natural
And many more soon… 

Visit the link in our bio to discover how we're investing in new sustainable packaging initiatives ⬆️ 

#SustainablePackaging #Nestlé",,515,28,,False,False,True
CPYU9bqrnVo,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/192269512_153640536779752_1078227631925259858_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=DXwBXE44JxsAX-QCICe&edm=AABBvjUBAAAA&ccb=7-4&oh=a755662b983b098f2e46181b0c04f760&oe=614C6325&_nc_sid=83d603'}],nestle,2582906568822388072,365,"Some of our employees from around the world are sharing their family recipes and the stories behind them. 

 Derek, from Malta, is sharing his grandmother’s recipe for the Maltese classic – Qassatat. 🇲🇹👨🏻‍🍳 

For Derek’s full recipe and method, visit our story highlights ⬆️ 

#WeAreNestle #Recipes #PowerOfFood",,365,26,,False,False,True
CTzfWlLt4z2,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/241799774_154156356895731_6150551154980940692_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Jt4_QXvx8JkAX8-Eic9&edm=AABBvjUBAAAA&ccb=7-4&oh=34c96545daa8e510af8e27468d7e54ab&oe=61510094&_nc_sid=83d603'}],nestle,2662609695901453558,970,"Just in time for autumn 🍂 , together with @Starbucks, in the UK we are bringing chocolate lovers new, delicious, rich, Signature Chocolate drinks that can be enjoyed at home. 💚 ☕ 💚 

Want to know more? Visit the link in our bio ⬆️ 

#Starbucks #Nestlé #Chocolate",,970,15,,False,False,False
CRtGOXQLz5f,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/221896572_993891068070961_4899860400373561180_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=fiCyVcjpv9cAX-7RtOh&edm=AABBvjUBAAAA&ccb=7-4&oh=a9c747569948499abc6e39cff6286126&oe=614C362D&_nc_sid=83d603'}],nestle,2624781533146201695,1420,"We love coffee as much as you do! ❤️ ☕ 

That's why we're keeping our finger on the pulse of the latest trends - so that you can enjoy the very best of what coffee has to offer. 

Visit the link in our bio and check out what our coffee brands have been up to ⬆️ 

#Cofee #Innovation #Trends #Nestle",,1420,64,,False,False,True
CRT34CQMv3h,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/217483813_581751192807755_9160867330968079513_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=ze_2hrArNB8AX8D0cAQ&edm=AABBvjUBAAAA&ccb=7-4&oh=9c7c07c1b6315c89a0c06cd7e44a205e&oe=61512B77&_nc_sid=83d603'}],nestle,2617681551700458977,862,"What could be more WUNDA-ful than starting your day with a climate-conscious drink? 🌎 🥛 

Visit the link in our bio to learn more about our delicious #CarbonNeutral milk alternative ⬆️ 

#PlantBased #Innovation #Nestlé @mywunda",,862,31,,False,False,False
CPS993eL1kD,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/191813552_802166454026613_5335720169000007483_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=WJ37BofjbkcAX-INB0c&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=f934a165506a3c65b5cab02d8b41a4f5&oe=614C0AD0&_nc_sid=83d603'}],nestle,2581398068724193539,379,"Our employees are taking us on a culinary journey around the world. 

Johann, from the Philippines is sharing his mother’s recipe for the Filipino classic – Pork Sinigang. 🇵🇭👨🏻‍🍳 

For Johann’s full recipe and method, visit our story highlights ⬆️ 

#WeAreNestle #Recipes #PowerOfFood",,379,3,,False,False,True
CSvy8p8tdgT,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/239463272_643851513251803_4776727851231640634_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=k3FushoIkDQAX-y6ApR&edm=AABBvjUBAAAA&ccb=7-4&oh=e4ffc8c7b2028fdfa1988a21aa2b7404&oe=614C84C3&_nc_sid=83d603'}],nestle,2643555576825894931,408,"Work-life-balance, an essential element of our Nestlé culture, enables our colleagues to flourish both in their roles and the outside pursuits that inspire their passion and creativity each day. 

Find your fit at Nestlé ⬆️ 

#Nestlé #YoungProfessionals",,408,21,,False,False,True
CPsipCoHmdI,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/195982462_341671533978309_7492829818184766688_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=XorxxehlyIEAX9HbJK0&edm=AABBvjUBAAAA&ccb=7-4&oh=8817d513064bbce128a866a3cd769885&oe=614BEA83&_nc_sid=83d603'}],nestle,2588596239731681096,579,"To help fight food insecurity, we've created the first-ever custom product for @foodbankaus. 🇦🇺 

With over 1.2 million serves so far, Maggi Hearty One Pot Casserole is a recipe base that turns almost any combination of protein and vegetables into a delicious meal. 🥕 🍅 🥦 

Visit the link in our bio to learn more ⬆️

#Maggi #FoodbankAustralia #Nestlé",,579,86,,False,False,True
CPnpgqfHKbt,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/195683329_840567283539858_1382400712290177922_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=KH0j2eOB-IMAX-Y4CZr&edm=AABBvjUBAAAA&ccb=7-4&oh=6640b7c954c4879b8687b16644e8d95a&oe=61505AE6&_nc_sid=83d603'}],nestle,2587219075496978157,769,"Homelife and work life aren't the separate worlds we once thought they were.

That’s why we invest in flexible working  to support inclusion and the diverse needs of our employees, no matter where they are.

As part of our research for The Parenting Index, we spoke to 8,000 parents in 16 countries to uncover the biggest factors impacting parenting today. Visit the link in our bio to learn more ⬆️

#TheParentingIndex #Nestlé #WorkingParents",,769,29,,False,False,False
CS6GIRStqfJ,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/239718254_361016105727919_679693029700518965_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=X-YCsDH_20UAX906sBl&edm=AABBvjUBAAAA&ccb=7-4&oh=0ddac5c3345e17bbcc5c08e1edc8a86e&oe=614C89EE&_nc_sid=83d603'}],nestle,2646454687636039625,732,"Pour coffee. ☕ Add hot water. Drink. Instant coffee is deceptively easy to prepare. But how much work went into the launch of @Starbucks premium soluble coffee? 

Visit the link in our to find out ⬆️ 

#Coffee #Innovation #Starbucks #Nestlé",,732,46,,False,False,True
CPKsHkagc6f,"[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/188780842_1264022944012814_2081784140112208529_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=hciVP3x3kv0AX8BExpn&edm=AABBvjUBAAAA&ccb=7-4&oh=e58709f7b0fd5f0bd3ed66f862292af6&oe=6150D55D&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/188771436_2823667881232142_8220486318747928095_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=mCw7K9psrmAAX_-kqPj&edm=AABBvjUBAAAA&ccb=7-4&oh=09dcfde21d6ef31b6acb03511d21bb98&oe=61511D6D&_nc_sid=83d603'}]",nestle,2579067770805276319,994,"Just in time for grilling season in the U.S. 🇺🇸🍔🌭, say hello to @sweetearthfoods Vegan Jumbo Hot Dogs and the new and improved Awesome Burger. 

Want to know more? Visit the link in our bio ⬆️⁣

#PlantBased #Innovation #SweetEarth",,994,36,,False,False,False
CN4qSl6r80N,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/175924973_471736257378537_2887566604505128118_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=JHQ5SlfvZlYAX-JgrOh&edm=AABBvjUBAAAA&ccb=7-4&oh=cdcfd521f1bf12c8bd357445f8732607&oe=614BF72F&_nc_sid=83d603'}],nestle,2555978784149851405,288,"We want to ensure that great tasting and sustainably grown coffee is available for generations to come. 🌎☕ ⁣
⁣
Visit the link in our bio to discover how our plant scientists have made a major breakthrough by developing low carbon coffee ⬆️⁣
⁣
#ClimateAction #Coffee #Innovation",,288,26,,False,False,True
CTMuBSHNYYI,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/240951131_264790242127088_8874607514615013379_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=j5m2etG7OKQAX-QoIN1&edm=AABBvjUBAAAA&ccb=7-4&oh=f5e19d79c1e147d01cd4500716013cef&oe=614FE222&_nc_sid=83d603'}],nestle,2651696678921668104,328,"We're not just innovating for you - we're working hard for every member of the family. 🐕 ❤️ 🐈 

Visit the link in our bio and catch up with a @Purina pro on the five emerging innovation trends in our pet care brand that benefit both your pet's wellness and our planet's health ⬆️ 

#Pets #Sustainability #Purina #Nestlé #Innovation",,328,6,,False,False,False
CM2U0-PA211,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/164228743_1898029547015246_5554105658571768971_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=BZKtSglexZYAX-4TWsT&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=d0f5c9090dbf2eb41614f71ab7aeaef9&oe=614C0F77&_nc_sid=83d603'}],nestle,2537307041236741493,626,"Good for you, good for the planet. 🌱🌱🌱 ⠀
⠀
2020 was a big year for plant-based, and we remained committed to offering plant-based food and beverages that deliver on taste, nutrition and value.⠀
 ⠀
Visit the link in our bio to learn more and explore our 2020 Annual Report ⬆️⠀
⠀
#Nestlé2020 #Innovation #PlantBased",,626,29,,False,False,True
CP_FEBsr9cG,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/199206811_525635928593084_8620664940318162976_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=v481Tlxje8IAX-G52PE&edm=AABBvjUBAAAA&ccb=7-4&oh=cc8361eceadc8840e654e459527920cb&oe=6150C85D&_nc_sid=83d603'}],nestle,2593814177322620678,1423,"What do a water bottle, a KitKat wrapper and a cat litter box all have in common? They each play key roles in our ongoing push to find innovative ways to secure a future in which none of our packaging ends up in landfill. ♻️ 

Visit the link in our bio to learn more about our collaboration with @TerraCycle ⬆️ 

#Reuse #Refill #Loop #TerraCycle #SustainablePackaging",,1423,79,,False,False,False
COe_vWMryOx,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/181674566_836843933572746_1888266300755802659_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=kYadisk74fQAX_Yyjgc&edm=AABBvjUBAAAA&ccb=7-4&oh=c2b023ecdd764956aae0abfc83fb0077&oe=614C0AAB&_nc_sid=83d603'}],nestle,2566769168228492209,452,"There’s a new plant-based superhero! 

Introducing #Wunda, powered by pea protein and ‘epic in everything’... 

✅ Drink it
✅ Pour it over cereal
✅ Use it in hot beverages
✅ Froth it
✅ Cook with it
and more…

Visit the link in our bio to learn more ⬆️⁣⁣⁣

#PlantBased #Innovation #Nestlé",,452,42,,False,False,True
CSbMllQtzun,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/235025028_894501014804902_8470895705380320140_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=pm42_cuRUy0AX_PLkmj&edm=AABBvjUBAAAA&ccb=7-4&oh=59a6af115673475828934811b59fb0dd&oe=614C69B7&_nc_sid=83d603'}],nestle,2637757365943221159,462,"Beatriz and her colleagues bring a deep commitment to sustainability to their work that represents Nestlé’s approach to leading our industry with best practices that take into consideration the future of our planet. 🌱 🌎 💚 

Find your fit at Nestlé ⬆️ 

#Nestlé #Sustainability #Careers #YoungProfessionals",,462,18,,False,False,True
CRRQKoPpbV8,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/217910397_939119066870715_8440494742809402005_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=pYcFErlUS3cAX9_54kx&edm=AABBvjUBAAAA&ccb=7-4&oh=c0892ebf0e2d0316d4c49f9fe38f9c1a&oe=614C3597&_nc_sid=83d603'}],nestle,2616943957630104956,407,"Each of our 2,000+ brands have their part to play on our journey to net zero. Favorites like Nespresso, Garden Gourmet, and KitKat are aiming for carbon neutrality. 🌍⁣
⁣
Visit the link in our bio to discover how our brands are tackling climate change ⬆️⁣
⁣
#ClimateAction #Nestlé #NetZero",,407,15,,False,False,True
CN61Of_Lfxs,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/176028491_206368827918492_2211218443236615950_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=vEEfH2uE9qIAX9JojMj&edm=AABBvjUBAAAA&ccb=7-4&oh=04e26a3572ff6cffb70f42a10408e63d&oe=614C73A7&_nc_sid=83d603'}],nestle,2556589831369915500,998,"On our journey to net zero, @KitKat is joining our growing list of brands going carbon neutral. 🍫🌎 

By 2025, #KitKat will achieve carbon neutrality by halving its emissions across the sourcing of ingredients, manufacturing and distribution. 

Visit the link in our bio to find out more ⬆️⁣

#ClimateAction #CarbonNeutral #EarthDay",,998,50,,False,False,True
